date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2017-09-01,2018,90022078,Costco,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,36,19.5875,705.15
2017-09-01,2018,90022079,walmart,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28
2017-09-01,2018,90022081,Amazon,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.5875,724.74
2017-09-01,2018,90022082,"Amazon ",USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11
2017-09-01,2018,90022083,Ebay,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.5875,215.46
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94
2017-09-01,2018,90023023,Amazon,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94
2017-09-01,2018,90023025,"Premium Stores",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18
2017-09-01,2018,90023026,Relief,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18
2017-09-01,2018,90023027,Costco,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18
2017-09-01,2018,90023029,Staples,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76
2017-09-01,2018,90023030,"Amazon ",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94
2017-09-01,2018,90027207,"Amazon ",Brazil,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.5875,195.88
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,54,19.3630,1045.60
2017-09-01,2018,70002018,"Atliq e Store",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.3630,251.72
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.3630,251.72
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,16,19.3630,309.81
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,6,19.3630,116.18
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.3630,154.90
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,14,19.3630,271.08
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,40,19.3630,774.52
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.3630,96.82
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,11,19.3630,212.99
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.3630,251.72
2017-09-01,2018,70011194,"Atliq e Store",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.3630,96.82
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,70022085,"Atliq e Store",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.3630,154.90
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,80001019,Neptune,China,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.3630,290.45
2017-09-01,2018,80006154,Synthetic,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.3630,135.54
2017-09-01,2018,80006155,Novus,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,36,19.3630,697.07
2017-09-01,2018,80007195,Sage,"South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,180,19.3630,3485.34
2017-09-01,2018,90001021,Taobao,China,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.3630,58.09
2017-09-01,2018,90002001,"Reliance Digital",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,51,19.3630,987.51
2017-09-01,2018,90002002,Croma,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,20,19.3630,387.26
2017-09-01,2018,90002003,Ezone,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,69,19.3630,1336.05
2017-09-01,2018,90002005,Lotus,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,77,19.3630,1490.95
2017-09-01,2018,90002006,Viveks,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,66,19.3630,1277.96
2017-09-01,2018,90002007,Girias,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,59,19.3630,1142.42
2017-09-01,2018,90002009,Flipkart,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,12,19.3630,232.36
2017-09-01,2018,90002010,Ebay,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,28,19.3630,542.16
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,17,19.3630,329.17
2017-09-01,2018,90002013,Electricalslytical,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,31,19.3630,600.25
2017-09-01,2018,90002014,Expression,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,64,19.3630,1239.23
2017-09-01,2018,90002015,Propel,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,22,19.3630,425.99
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.3630,290.45
2017-09-01,2018,90006153,Insight,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.3630,96.82
2017-09-01,2018,90007197,"Amazon ","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,16,19.3630,309.81
2017-09-01,2018,90008165,"Forward Stores",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.3630,154.90
2017-09-01,2018,90008166,Sound,Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,14,19.3630,271.08
2017-09-01,2018,90008167,Electricalsocity,Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,12,19.3630,232.36
2017-09-01,2018,90011185,"Epic Stores",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.3630,135.54
2017-09-01,2018,90011186,Elite,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.3630,58.09
2017-09-01,2018,90011187,"Chip 7",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90011189,UniEuro,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,9,19.3630,174.27
2017-09-01,2018,90011190,"Media Markt",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.3630,135.54
2017-09-01,2018,90011191,Sorefoz,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,11,19.3630,212.99
2017-09-01,2018,90012033,Digimarket,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012034,Otto,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012038,Expert,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.3630,0.00
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90013121,Boulanger,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.3630,58.09
2017-09-01,2018,90013122,"Radio Popular",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90013123,Expert,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.3630,19.36
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,29,19.3630,561.53
2017-09-01,2018,90022073,Control,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,32,19.3630,619.62
2017-09-01,2018,90022074,Flipkart,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,24,19.3630,464.71
2017-09-01,2018,90022075,BestBuy,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.3630,290.45
2017-09-01,2018,90022077,"Radio Shack",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,25,19.3630,484.08
2017-09-01,2018,90022078,Costco,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,31,19.3630,600.25
2017-09-01,2018,90022079,walmart,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,35,19.3630,677.71
2017-09-01,2018,90022081,Amazon,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,40,19.3630,774.52
2017-09-01,2018,90022082,"Amazon ",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,32,19.3630,619.62
2017-09-01,2018,90022083,Ebay,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.3630,77.45
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.3630,58.09
2017-09-01,2018,90023023,Amazon,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.3630,77.45
2017-09-01,2018,90023025,"Premium Stores",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.3630,77.45
2017-09-01,2018,90023026,Relief,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.3630,77.45
2017-09-01,2018,90023027,Costco,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90023029,Staples,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.3630,96.82
2017-09-01,2018,90023030,"Amazon ",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.3630,38.73
2017-09-01,2018,90027207,"Amazon ",Brazil,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.3630,135.54
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",42,19.5743,822.12
2017-09-01,2018,70002018,"Atliq e Store",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",42,19.5743,822.12
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,19.5743,352.34
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,19.5743,176.17
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,19.5743,313.19
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,19.5743,841.69
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",5,19.5743,97.87
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,19.5743,176.17
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89
2017-09-01,2018,70011194,"Atliq e Store",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.5743,156.59
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,70022085,"Atliq e Store",USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",7,19.5743,137.02
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15
2017-09-01,2018,80001019,Neptune,China,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15
2017-09-01,2018,80006154,Synthetic,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",31,19.5743,606.80
2017-09-01,2018,80006155,Novus,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",33,19.5743,645.95
2017-09-01,2018,80007195,Sage,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",24,19.5743,469.78
2017-09-01,2018,90001021,Taobao,China,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90002001,"Reliance Digital",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",51,19.5743,998.29
2017-09-01,2018,90002002,Croma,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",10,19.5743,195.74
2017-09-01,2018,90002003,Ezone,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",58,19.5743,1135.31
2017-09-01,2018,90002005,Lotus,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",47,19.5743,919.99
2017-09-01,2018,90002006,Viveks,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32
2017-09-01,2018,90002007,Girias,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",55,19.5743,1076.59
2017-09-01,2018,90002009,Flipkart,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",91,19.5743,1781.26
2017-09-01,2018,90002010,Ebay,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",59,19.5743,1154.88
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",66,19.5743,1291.90
2017-09-01,2018,90002013,Electricalslytical,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",21,19.5743,411.06
2017-09-01,2018,90002014,Expression,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",68,19.5743,1331.05
2017-09-01,2018,90002015,Propel,India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",61,19.5743,1194.03
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",13,19.5743,254.47
2017-09-01,2018,90006153,Insight,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",5,19.5743,97.87
2017-09-01,2018,90007197,"Amazon ","South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",48,19.5743,939.57
2017-09-01,2018,90008165,"Forward Stores",Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",20,19.5743,391.49
2017-09-01,2018,90008166,Sound,Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72
2017-09-01,2018,90008167,Electricalsocity,Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",13,19.5743,254.47
2017-09-01,2018,90011185,"Epic Stores",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89
2017-09-01,2018,90011186,Elite,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",7,19.5743,137.02
2017-09-01,2018,90011187,"Chip 7",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",14,19.5743,274.04
2017-09-01,2018,90011189,UniEuro,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30
2017-09-01,2018,90011190,"Media Markt",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32
2017-09-01,2018,90011191,Sorefoz,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89
2017-09-01,2018,90012033,Digimarket,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90012034,Otto,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
